sample,node,distance,label,distance_raw
3459,node3,0.0237874795242504,0,8.94
3460,node3,0.0294850794102984,0,10.54
3461,node3,0.0263870094722598,0,9.67
3462,node3,0.021187949576241,0,8.21
3463,node3,0.9826223203475536,0,278.2
3464,node3,0.9535289509294208,0,270.03
3465,node3,0.9870735702585286,0,279.45
3466,node3,0.9768891104622176,0,276.59
3467,node3,0.9797379104052418,0,277.39
3468,node3,0.9558079908838404,0,270.67
3469,node3,0.0787693184246136,1,24.38
3470,node3,0.9612563207748736,0,272.2
3471,node3,0.0645965387080692,1,20.4
3472,node3,0.0159888896802222,0,6.75
3473,node3,0.0248201695035966,0,9.23
3474,node3,0.1292999074140018,1,38.57
3475,node3,0.0099351898012962,0,5.05
3476,node3,1.0,0,283.08
3477,node3,0.2177551456448971,1,63.41
3478,node3,0.1123139377537212,1,33.8
3479,node3,0.1094651378106972,1,33.0
3480,node3,0.1645538067089238,1,48.47
3481,node3,0.1556513068869738,1,45.97
3482,node3,0.063385798732284,1,20.06
3483,node3,0.048963749020725,1,16.01
3484,node3,0.1195071576098568,1,35.82
3485,node3,0.1101773377964532,1,33.2
3486,node3,0.1095719678085606,1,33.03
3487,node3,0.0971796880564062,1,29.55
3488,node3,0.120183747596325,1,36.01
3489,node3,0.081724948365501,1,25.21
3490,node3,0.0768107684637846,1,23.83
3491,node3,0.0805854283882914,1,24.89
3492,node3,0.0814400683711986,1,25.13
3493,node3,0.0826508083469838,1,25.47
3494,node3,0.0800512783989744,1,24.74
3495,node3,0.0811195783776084,1,25.04
3496,node3,0.0951143080977138,1,28.97
3497,node3,0.1719250765614984,1,50.54
3498,node3,0.0506730289865394,1,16.49
3499,node3,0.0315504593689908,0,11.12
3500,node3,0.0663058186738836,1,20.88
3501,node3,0.0843244783135104,1,25.94
3502,node3,0.0590769888184602,1,18.85
3503,node3,0.0659853286802934,1,20.79
3504,node3,0.0620682287586354,1,19.69
3505,node3,0.06053699878926,1,19.26
3506,node3,0.0587921088241578,1,18.77
3507,node3,0.047895449042091,1,15.71
3508,node3,0.0554447688911046,1,17.83
3509,node3,0.0627092087458158,1,19.87
3510,node3,0.0591482088170358,1,18.87
3511,node3,0.0593974788120504,1,18.94
3512,node3,0.0551598888968022,1,17.75
3513,node3,0.0576169788476604,1,18.44
3514,node3,0.060893098782138,1,19.36
3515,node3,0.0595755288084894,1,18.99
3516,node3,0.0402036891959262,0,13.55
3517,node3,0.026529449469411,0,9.71
3518,node3,0.0058044298839114,0,3.89
3519,node3,0.027063599458728,0,9.86
3520,node3,0.0020653799586924,0,2.84
3521,node3,0.0305889893882202,0,10.85
3522,node3,0.0228972295420554,0,8.69
3523,node3,0.0301972793960544,0,10.74
3524,node3,0.0479666690406666,1,15.73
3525,node3,0.057510148849797,1,18.41
3526,node3,0.0388861192222776,0,13.18
3527,node3,0.0017448899651022,0,2.75
3528,node3,0.0511715689765686,1,16.63
3529,node3,0.050566198988676,1,16.46
3530,node3,0.1164803076703938,1,34.97
3531,node3,0.036856349262873,0,12.61
3532,node3,0.015668399686632,0,6.66
3533,node3,0.0377109892457802,0,12.85
3534,node3,0.0305889893882202,0,10.85
3535,node3,0.041663699166726,0,13.96
3536,node3,0.0278470194430596,0,10.08
3537,node3,0.0274909194501816,0,9.98
3538,node3,0.0293070294138594,0,10.49
3539,node3,0.0355387792892244,0,12.24
3540,node3,0.0522398689552026,1,16.93
3541,node3,0.0600384587992308,1,19.12
3542,node3,0.060180898796382,1,19.16
3543,node3,0.0628872587422548,1,19.92
3544,node3,0.0549818389003632,1,17.7
3545,node3,0.0633145787337084,1,20.04
3546,node3,0.0545901289081974,1,17.59
3547,node3,0.0576169788476604,1,18.44
3548,node3,0.0644897087102058,1,20.37
3549,node3,0.0707570685848586,1,22.13
3550,node3,0.0680507086389858,1,21.37
3551,node3,0.0650950786980984,1,20.54
3552,node3,0.0629584787408304,1,19.94
3553,node3,0.0674453386510932,1,21.2
3554,node3,0.0621038387579232,1,19.7
3555,node3,0.0673385086532298,1,21.17
3556,node3,0.0581867388362652,1,18.6
3557,node3,0.0661633786767324,1,20.84
3558,node3,0.066590698668186,1,20.96
3559,node3,0.0378534292429314,0,12.89
3560,node3,0.024748949505021,0,9.21
3561,node3,0.0334377893312442,0,11.65
3562,node3,0.0277401894451962,0,10.05
3563,node3,0.0320133893597322,0,11.25
3564,node3,0.002136599957268,0,2.86
3565,node3,0.0082259098354818,0,4.57
3566,node3,0.008190299836194,0,4.56
3567,node3,0.0106117797877644,0,5.24
3568,node3,0.0205113595897728,0,8.02
3569,node3,0.0147069297058614,0,6.39
3570,node3,0.0112527597749448,0,5.42
3571,node3,0.0434085891318282,0,14.45
3572,node3,0.150452246990955,1,44.51
3573,node3,0.0457232390855352,1,15.1
3574,node3,0.0461505590769888,1,15.22
3575,node3,0.0447973791040524,0,14.84
3576,node3,0.047361299052774,1,15.56
3577,node3,0.0464354390712912,1,15.3
3578,node3,0.0489281390214372,1,16.0
3579,node3,0.0538067089238658,1,17.37
3580,node3,0.0437646891247062,0,14.55
3581,node3,0.0814400683711986,1,25.13
3582,node3,0.0795527384089452,1,24.6
3583,node3,0.0822234883555302,1,25.35
3584,node3,0.0826864183462716,1,25.48
3585,node3,0.0789473684210526,1,24.43
3586,node3,0.0825795883484082,1,25.45
3587,node3,0.0810483583790328,1,25.02
3588,node3,0.081012748379745,1,25.01
3589,node3,0.0759205184815896,1,23.58
3590,node3,0.0351114592977708,0,12.12
3591,node3,0.0346841393063172,0,12.0
3592,node3,0.1094651378106972,1,33.0
3593,node3,0.0940816181183676,1,28.68
3594,node3,0.0431593191368136,0,14.38
3595,node3,0.0405597891888042,0,13.65
3596,node3,0.0761697884766042,1,23.65
3597,node3,0.0965743180685136,1,29.38
3598,node3,0.033117299337654,0,11.56
3599,node3,0.023502599529948,0,8.86
3600,node3,0.006053699878926,0,3.96
3601,node3,0.0257816394843672,0,9.5
3602,node3,0.0,0,2.26
3603,node3,0.0415924791681504,0,13.94
3604,node3,0.002492699950146,0,2.96
3605,node3,0.1341428673171426,1,39.93
3606,node3,0.0510291289794174,1,16.59
3607,node3,0.0583647888327042,1,18.65
3608,node3,0.011039099779218,0,5.36
3609,node3,0.0015668399686632,0,2.7
3610,node3,0.000712199985756,0,2.46
3611,node3,0.0956484580870308,1,29.12
3612,node3,0.0572608788547824,1,18.34
3613,node3,0.0579374688412506,1,18.53
3614,node3,0.0637062887258742,1,20.15
3615,node3,0.051278398974432,1,16.66
3616,node3,0.0621750587564988,1,19.72
3617,node3,0.0475749590485008,1,15.62
3618,node3,0.7362011252759776,0,209.0
3619,node3,0.0611423687771526,1,19.43
3620,node3,0.2590271348194572,1,75.0
3621,node3,0.0812264083754718,1,25.07
3622,node3,0.1499893170002136,1,44.38
3623,node3,0.161491346770173,1,47.61
3624,node3,0.0779146784417064,1,24.14
3625,node3,0.2453885050922299,1,71.17
3626,node3,0.0398119792037604,0,13.44
3627,node3,0.1217149775657004,1,36.44
3628,node3,0.1190086176198276,1,35.68
3629,node3,0.118403247631935,1,35.51
3630,node3,0.2096004558079909,1,61.12
