sample,node,distance,label,distance_raw
406,node1,0.0815519057242891,1,30.96
407,node1,0.07708291822037518,1,29.39
408,node1,0.07782300532293417,1,29.65
409,node1,0.08081181862173009,1,30.7
410,node1,0.06620933079046996,1,25.57
411,node1,0.0645583672539922,1,24.99
412,node1,0.062053457060715606,1,24.11
413,node1,0.07369559648173978,1,28.2
414,node1,0.08010019640773107,1,30.45
415,node1,0.07930317952805216,1,30.17
416,node1,0.06788875921550767,1,26.16
417,node1,0.06367595570863341,1,24.68
418,node1,0.06620933079046996,1,25.57
419,node1,0.07916085508525235,1,30.12
420,node1,0.10173351171330162,1,38.05
421,node1,0.07708291822037518,1,29.39
422,node1,0.03939540576698641,1,16.15
423,node1,0.11570977199624263,0,42.96
424,node1,0.034556374711793,0,14.45
425,node1,0.011812928752383935,0,6.46
426,node1,0.08010019640773107,1,30.45
427,node1,0.07782300532293417,1,29.65
428,node1,0.08454071902308502,1,32.01
429,node1,0.0949873331245908,1,35.68
430,node1,0.08149497594716917,1,30.94
431,node1,0.09649597221826876,1,36.21
432,node1,0.05952008197887905,1,23.22
433,node1,0.10056645128234322,1,37.64
434,node1,0.07204463294526202,1,27.62
435,node1,0.06117104551535681,1,23.8
436,node1,0.09851697930602601,1,36.92
437,node1,0.061996527283595684,1,24.09
438,node1,0.07699752355469529,1,29.36
439,node1,0.07036520452022431,1,27.03
440,node1,0.1370584384162136,0,50.46
441,node1,0.06703481255870883,1,25.86
442,node1,0.07119068628846319,1,27.32
443,node1,0.07369559648173978,1,28.2
444,node1,0.06282200905183456,1,24.38
445,node1,0.07782300532293417,1,29.65
446,node1,0.0678602943269477,1,26.15
447,node1,0.10312829125273974,1,38.54
448,node1,0.06532691924511116,1,25.26
449,node1,0.06367595570863341,1,24.68
450,node1,0.06367595570863341,1,24.68
451,node1,0.13611909709373488,0,50.13
452,node1,0.07859155731405312,1,29.92
453,node1,0.07782300532293417,1,29.65
454,node1,0.09857390908314592,1,36.94
455,node1,0.0972645242093877,1,36.48
456,node1,0.09723605932082775,1,36.47
457,node1,0.09857390908314592,1,36.94
458,node1,0.09789075175770687,1,36.7
459,node1,0.08010019640773107,1,30.45
460,node1,0.0972645242093877,1,36.48
461,node1,0.07782300532293417,1,29.65
462,node1,0.07042213429734423,1,27.05
463,node1,0.06623779567902992,1,25.58
464,node1,0.07204463294526202,1,27.62
